mesa,A540,A500,A520,P13,A590,A560,A570,blancos,nulos
1843,101,68,32,5,3,16,5,9,18
1839,77,86,48,6,2,14,4,12,8
1064,47,109,42,4,4,23,5,4,5
1442,83,93,49,3,4,26,5,6,14
2517,103,81,36,4,2,17,8,2,21
2511,95,79,33,6,1,22,11,7,14
1426,68,108,61,2,1,19,10,6,4
1441,97,101,48,3,1,16,3,4,6
2481,106,66,32,6,5,11,7,10,14
2480,101,76,33,3,4,13,8,11,17
2566,75,87,33,9,6,23,5,11,3
175,40,137,27,2,6,24,2,1,3
1372,65,89,37,4,2,26,7,8,4
1440,71,84,67,4,4,25,10,6,8
2466,0,0,0,0,0,0,0,0,0
2467,93,86,33,5,1,18,8,5,14
1439,60,125,49,5,3,21,8,8,10
2468,87,89,42,10,4,26,5,60,11
1438,84,102,27,3,3,27,8,2,7
2465,74,105,47,4,2,17,2,11,8
2456,80,110,27,4,5,17,4,10,8
2453,82,96,39,7,4,20,7,6,14
2457,71,95,38,9,3,25,8,8,10
2455,89,100,33,3,4,31,6,6,3
2449,80,117,31,5,4,16,7,6,6
2452,83,95,40,4,1,25,5,6,18
2447,92,83,30,6,4,18,8,24,0
2448,73,116,31,6,7,19,4,3,20
2451,89,98,30,9,3,30,7,7,6
2463,75,93,38,4,5,15,4,15,19
2450,76,117,33,10,1,25,4,5,6
2464,97,89,42,6,1,22,3,11,12
2460,64,103,46,5,6,29,6,8,9
2461,64,118,36,1,0,28,6,5,9
2462,76,95,53,5,0,16,6,13,11
2454,92,97,42,1,1,23,5,7,10
1371,60,96,29,5,3,33,5,2,12
2458,90,88,32,7,4,17,4,6,13
2459,93,104,42,0,2,18,6,4,5
1370,55,79,38,7,7,16,4,5,15
1369,60,91,46,4,4,28,3,10,6
1367,65,73,42,7,0,25,6,8,11
1368,62,92,42,4,2,24,8,6,14
1364,58,81,33,3,4,29,6,7,5
1365,56,105,41,4,3,24,8,6,9
1360,64,60,55,1,8,27,3,8,10
1366,57,77,45,0,5,18,6,6,9
1359,54,99,42,3,5,29,5,6,10
1357,37,81,43,3,4,35,5,7,16
1363,61,79,44,6,4,24,7,7,8
1361,60,82,42,4,6,30,4,6,8
1362,53,93,43,7,3,37,7,7,4
173,59,88,46,4,4,28,7,4,7
1355,53,91,46,3,3,29,6,3,5
1358,50,75,42,10,4,27,10,4,7
174,42,114,36,4,7,20,5,1,2
1356,52,83,44,4,4,28,0,5,13
172,50,99,40,2,8,23,5,1,4
171,42,119,39,1,7,13,2,8,5
169,46,95,53,3,6,13,6,2,2
165,46,111,42,1,6,19,5,5,2
168,46,134,45,4,6,17,4,1,4
170,49,101,49,4,1,16,2,4,6
164,56,108,39,3,2,22,9,3,3
166,40,128,39,2,3,15,5,8,2
1838,96,78,44,2,3,13,4,8,11
163,51,117,40,4,5,26,6,7,2
162,48,113,30,1,4,24,4,8,2
167,47,86,42,3,4,25,5,5,4
1428,96,115,44,3,9,13,6,5,8
161,51,107,34,4,8,18,5,1,5
1430,68,118,49,3,5,22,6,5,4
1431,69,118,31,3,3,41,4,8,16
1429,77,101,36,3,6,33,7,4,15
1436,79,98,39,6,1,31,4,6,6
1427,70,109,46,5,4,27,7,7,12
1434,65,125,34,4,2,28,7,3,6
1433,85,115,26,4,3,23,4,13,6
1437,75,99,38,2,7,28,6,7,12
1435,71,103,41,4,5,27,3,4,11
1432,80,111,43,2,4,27,7,6,3
1425,92,98,37,7,7,28,11,3,14
832,83,76,36,4,3,24,7,10,13
831,76,85,51,3,2,25,4,8,7
1424,97,120,38,2,2,19,5,4,11
1418,83,94,43,0,5,35,6,6,3
1423,85,113,32,4,4,27,5,6,7
1422,77,120,45,4,1,20,6,7,6
1419,76,118,34,5,0,37,6,7,11
1421,95,99,40,3,6,28,4,2,7
1416,73,97,39,6,6,33,4,5,10
1420,74,114,47,4,5,26,7,4,9
2475,83,98,44,1,2,13,7,4,19
2565,90,83,41,3,1,16,3,8,5
2477,90,92,40,5,5,13,6,4,18
1417,82,76,46,5,3,34,4,15,7
2564,91,67,39,3,1,14,7,9,6
2478,83,82,46,3,1,15,4,23,19
2479,115,78,44,2,4,21,3,6,10
2474,99,95,30,6,2,21,5,7,10
2476,107,73,29,9,4,19,5,12,19
2473,110,74,31,2,7,13,2,10,17
2471,73,88,38,8,2,25,4,6,19
2472,101,67,25,9,4,18,6,8,25
2470,110,66,32,4,2,18,3,7,16
2549,96,82,34,6,1,18,4,7,13
2550,76,89,38,10,0,24,1,13,7
2469,93,60,43,6,3,10,8,8,11
2546,84,81,34,7,3,19,8,9,22
2551,71,74,41,7,2,21,3,25,0
2544,97,76,34,11,4,14,4,8,25
2548,72,69,46,10,3,20,5,5,8
2545,69,88,47,4,1,30,4,9,13
2510,103,77,30,7,5,13,5,7,22
2547,101,63,36,4,4,14,3,6,20
2507,98,60,23,8,3,16,6,26,19
830,63,90,40,4,1,14,3,9,20
829,97,75,43,7,2,15,8,11,8
2506,103,73,47,7,2,25,4,10,13
2505,82,84,33,7,1,28,3,9,26
2508,108,57,51,5,2,21,1,16,14
2509,101,58,44,6,3,14,11,13,16
2515,87,76,44,2,2,15,5,14,14
2516,90,70,52,2,5,12,2,15,17
2513,102,82,29,10,4,29,4,8,12
2514,88,84,42,2,1,25,7,8,11
2502,95,78,33,7,5,16,5,9,11
2499,76,96,38,3,3,20,11,6,8
2504,110,83,27,5,5,12,4,7,6
2503,83,80,27,8,3,22,4,10,19
2500,109,65,35,5,4,12,5,11,15
2512,88,60,41,3,5,28,3,5,19
2501,92,73,35,8,4,17,4,10,16
2498,94,74,35,7,2,15,6,1,18
2497,101,67,34,9,3,21,6,7,11
2495,97,69,32,6,5,17,6,5,17
2494,90,63,46,8,3,13,6,9,22
2496,86,87,39,5,1,19,6,7,20
2493,96,89,30,3,1,18,4,9,15
2491,0,0,0,0,0,0,0,0,0
2488,94,80,27,3,0,20,2,8,22
2490,95,67,38,5,2,22,8,12,14
2485,94,64,45,3,4,27,4,9,16
2484,96,79,35,4,4,15,5,13,4
2492,81,70,32,6,3,18,4,13,8
2489,108,67,34,14,1,22,2,4,12
2482,97,86,33,10,0,16,3,8,14
2486,73,102,30,3,4,10,3,3,0
2487,91,98,27,5,2,22,5,11,12
1842,83,81,35,3,2,13,6,17,15
1061,53,113,29,1,3,28,7,9,11
1063,43,82,35,6,3,36,12,4,12
1062,49,114,38,5,0,29,9,8,2
1840,102,70,37,9,3,14,4,5,4
1059,77,99,36,4,2,21,6,9,3
1058,63,90,33,2,2,27,7,6,4
1060,56,100,46,3,3,18,3,2,4
849,95,72,59,6,2,15,9,19,6
850,126,71,28,7,0,11,4,16,13
1841,89,82,45,3,3,20,7,5,10
846,105,52,38,3,2,16,3,7,14
845,105,88,36,11,1,13,7,2,9
843,97,75,31,8,0,18,3,6,15
844,89,56,42,4,1,19,6,12,14
851,123,73,31,4,2,11,5,6,18
848,114,73,27,6,3,16,5,7,15
847,114,63,33,4,1,17,5,6,12
1057,52,83,41,4,5,28,2,6,9
841,93,85,42,9,2,28,6,9,11
1056,52,83,39,2,7,26,7,5,10
842,106,92,34,3,0,26,7,10,12
1054,49,87,50,5,1,33,4,3,7
1055,51,106,35,4,4,31,5,3,2
1052,45,103,39,4,4,29,9,3,6
1049,59,118,41,4,7,29,6,4,4
1047,64,124,43,3,4,21,6,5,10
159,56,103,34,1,6,33,3,0,4
157,58,103,35,1,5,15,8,3,5
158,49,106,41,2,4,24,4,5,3
1048,61,131,45,5,6,27,4,2,2
1354,51,110,46,1,3,24,1,4,0
1353,60,86,34,1,4,36,4,7,12
1050,50,133,38,5,5,23,4,2,4
1352,59,81,39,7,5,35,7,4,6
1373,58,97,39,3,3,31,5,7,8
160,57,109,30,0,5,23,6,5,5
156,33,132,38,5,2,17,8,0,4
129,58,108,32,4,5,22,5,3,4
1379,61,86,29,2,7,39,0,4,5
1380,63,96,48,3,4,26,7,4,7
149,58,106,36,1,5,22,7,3,3
1345,64,78,37,4,6,30,5,4,11
127,46,107,37,3,7,21,6,2,1
126,45,115,44,6,5,26,1,2,2
121,57,105,40,1,4,31,9,5,4
128,48,107,33,6,6,21,6,5,11
125,54,114,37,2,6,18,4,4,4
119,45,120,30,3,7,18,4,2,10
124,38,128,35,4,6,27,6,1,2
1377,69,91,36,4,3,27,4,6,6
123,47,113,38,1,5,31,5,6,2
1378,57,85,49,2,5,25,6,4,7
1376,50,101,45,1,3,21,12,3,3
118,44,123,33,3,3,14,4,4,2
122,52,106,37,1,3,23,4,2,5
1375,54,80,48,2,4,25,8,3,10
120,49,104,40,2,6,28,5,3,6
1374,48,86,51,1,6,23,7,5,5
1343,46,68,51,2,6,31,8,11,5
1344,67,86,38,4,6,24,6,5,5
1342,56,73,41,5,6,22,7,3,11
1338,0,0,0,0,0,0,0,0,0
1339,68,85,52,2,6,29,5,9,7
1337,57,92,59,4,2,24,3,1,8
1336,68,83,51,2,2,21,5,10,6
1334,52,88,42,3,3,20,0,7,9
1341,46,103,43,1,4,24,4,4,6
1340,71,93,47,1,7,23,1,4,5
1335,53,78,50,5,3,27,8,7,8
1332,51,102,47,0,2,25,5,3,7
1331,53,94,57,1,4,24,3,6,4
1328,51,97,42,2,6,30,7,1,7
1330,62,71,37,3,6,27,10,1,13
1333,63,102,35,4,3,23,7,6,8
1326,61,98,44,3,3,15,11,3,6
1329,66,88,53,2,1,29,4,4,3
1325,55,98,42,0,7,27,3,4,3
1327,64,89,45,2,7,25,7,4,11
1323,47,80,42,8,2,25,5,5,11
1324,67,76,49,8,3,24,4,9,7
1351,57,86,55,5,1,18,9,4,5
1349,53,105,42,5,3,22,9,2,2
1321,77,85,31,3,4,27,5,2,6
1350,0,0,0,0,0,0,0,0,0
1346,65,76,48,2,3,23,2,0,13
1348,67,81,34,2,8,18,6,3,7
1322,72,77,53,4,6,23,3,4,9
148,54,115,38,3,8,19,8,1,2
1347,65,89,44,8,3,28,3,1,4
147,54,109,40,3,5,24,6,3,5
146,46,126,23,2,5,19,4,2,4
144,45,111,39,3,3,27,6,2,5
141,62,110,38,0,3,28,5,2,4
145,38,108,28,0,3,23,5,4,7
140,51,123,35,2,9,22,1,3,2
139,45,115,41,1,2,22,4,3,4
138,54,118,39,2,3,18,5,3,7
1053,55,111,30,3,3,21,6,3,9
143,46,85,42,1,4,22,4,3,14
135,40,94,30,2,9,22,4,6,6
142,49,99,32,4,3,24,4,2,5
134,44,107,37,1,7,24,8,4,0
136,49,104,39,3,7,23,7,0,0
132,43,136,30,0,8,22,5,2,2
133,45,132,30,1,4,16,4,7,1
137,45,123,36,4,0,22,6,2,5
1051,63,91,51,7,6,17,4,3,4
131,41,134,31,3,5,25,7,5,1
154,53,125,42,7,3,19,4,5,1
152,51,95,44,4,6,23,8,3,7
130,45,119,41,5,11,18,4,3,4
153,49,129,38,2,6,21,4,8,5
1046,65,119,39,5,2,21,4,3,9
1045,61,119,42,3,4,22,2,5,15
151,38,129,22,2,11,17,4,6,2
150,61,107,35,3,5,21,2,5,2
155,39,109,44,0,8,21,6,3,3
1044,56,123,45,1,7,20,5,3,5
1041,76,117,48,2,1,23,6,5,2
1043,50,147,40,3,5,20,5,7,4
1415,62,120,40,6,5,27,8,30,7
838,72,95,44,3,4,6,4,8,13
2542,79,75,39,6,0,15,9,14,9
816,71,86,42,6,3,31,7,15,13
2543,95,68,32,6,4,18,4,7,11
2541,98,78,35,7,0,20,0,6,4
2535,87,89,26,6,2,26,8,7,14
2540,69,91,32,8,1,26,10,10,16
2539,83,77,31,5,1,20,7,10,13
2537,99,75,30,8,3,6,3,12,12
1388,77,108,33,7,4,27,7,5,11
1387,69,103,59,2,1,25,5,7,8
2538,62,77,38,5,4,17,4,13,22
2534,81,77,28,2,2,20,5,8,10
1386,81,97,33,5,4,24,3,1,6
1040,0,0,0,0,0,0,0,0,0
1389,71,90,47,4,3,30,11,6,5
2563,93,57,39,4,3,18,4,15,7
1037,48,132,43,2,3,25,5,6,1
815,79,90,29,9,8,15,6,5,9
1039,59,136,36,4,4,20,2,1,6
1385,52,121,36,8,5,29,1,10,10
1035,58,131,41,2,6,25,6,4,6
1032,57,135,37,4,7,20,7,3,3
1038,70,108,45,5,3,24,7,2,7
1033,63,132,39,1,3,17,8,2,10
1036,50,131,35,1,6,29,8,7,13
1384,60,108,37,3,3,37,4,3,9
1402,51,96,63,3,7,30,5,2,9
1034,46,133,43,4,6,28,6,5,3
1400,59,120,37,3,4,30,6,4,2
1381,89,104,33,1,5,16,5,9,9
1383,72,92,46,6,5,34,6,6,5
1401,65,117,35,3,4,29,3,4,7
1382,67,112,39,3,5,22,10,9,6
1397,66,101,43,2,9,35,2,4,7
1399,60,115,42,9,5,26,7,4,8
1396,67,104,40,3,3,25,4,10,6
1391,67,116,55,1,1,23,7,7,4
1398,61,113,60,5,2,24,4,9,5
2528,75,68,37,8,2,23,2,8,16
1390,58,118,56,5,5,23,6,9,5
1394,60,116,46,4,3,31,6,6,8
2527,71,75,44,6,1,17,5,5,9
1395,61,109,45,2,6,28,2,2,6
2526,69,73,36,4,1,17,12,3,21
1393,73,118,42,4,1,30,10,1,8
1392,62,113,43,5,7,30,4,2,9
2522,79,77,36,6,1,19,11,8,7
2520,110,63,45,8,0,20,3,1,13
2525,89,86,42,0,1,11,4,7,13
2524,80,97,36,1,4,17,7,8,12
2523,70,77,47,2,1,19,7,4,33
2519,109,74,44,6,2,21,2,4,7
2521,99,69,46,1,0,17,11,11,7
2531,69,80,35,7,2,22,3,4,0
2518,82,74,44,6,3,19,7,6,20
2532,61,82,31,13,2,18,7,7,14
828,82,77,42,9,1,19,4,1,14
827,89,97,25,5,3,17,5,6,13
2533,84,67,39,3,2,30,6,3,9
826,79,84,39,3,5,28,4,8,18
2529,88,68,31,9,1,25,5,9,21
2530,82,69,44,6,3,14,7,12,10
822,89,85,41,2,2,22,7,7,7
825,89,74,28,4,3,25,4,8,7
824,79,69,44,9,10,19,6,5,5
823,83,87,40,3,3,24,5,8,2
821,81,84,30,4,5,17,8,11,18
819,0,0,0,0,0,0,0,0,0
818,72,73,38,5,3,24,7,9,10
820,87,82,37,7,4,15,3,4,13
1407,57,113,41,4,2,25,2,4,7
1405,51,128,36,5,3,34,8,9,10
1406,54,123,34,6,5,26,3,10,9
1408,56,90,49,4,10,40,4,11,8
1409,62,104,53,3,4,25,8,7,3
1403,55,116,44,6,4,36,2,1,5
2559,65,94,19,6,2,18,8,12,20
1404,55,106,47,4,6,27,5,5,13
2560,82,76,35,4,2,19,5,9,7
2557,96,66,54,2,2,14,3,11,14
2562,85,70,42,4,1,28,4,0,22
2561,88,71,38,7,2,22,6,12,7
2558,99,68,53,1,2,19,5,6,12
817,63,100,39,6,3,23,8,10,13
2553,79,77,36,5,2,21,5,8,7
2555,80,87,39,0,1,27,1,9,8
2554,85,89,35,5,1,17,4,8,10
2556,71,89,34,6,4,16,6,14,7
2552,65,82,33,6,3,30,8,4,9
1413,70,83,47,6,6,36,1,0,14
1412,59,109,45,1,3,34,7,2,11
1042,55,129,37,3,2,26,10,6,7
1414,63,122,44,4,4,24,6,9,8
812,75,81,56,5,4,21,2,9,14
814,87,77,42,5,2,21,4,12,14
813,78,85,44,4,3,23,6,16,15
1410,70,91,45,6,4,35,8,4,5
811,80,79,43,4,3,23,4,2,9
809,72,85,38,6,1,26,5,14,15
807,76,96,37,2,2,19,5,6,12
810,87,85,39,5,3,23,3,5,14
808,85,74,35,4,6,21,6,5,16
836,87,80,43,3,0,18,3,3,8
806,86,83,43,8,0,30,4,6,4
1411,73,114,39,3,2,26,5,6,4
837,73,85,37,7,4,16,6,8,17
833,83,61,51,6,3,28,10,5,7
835,82,90,40,5,0,20,7,3,4
805,76,98,29,4,2,31,6,4,17
1030,51,121,44,2,5,27,3,3,6
1031,64,128,44,5,4,23,7,1,10
1837,100,53,41,7,2,12,7,10,7
1029,49,126,47,4,7,27,9,7,7
1834,33,23,21,2,3,3,2,3,0
1827,100,76,29,4,0,12,7,8,13
1825,98,73,39,2,4,12,6,5,17
2897,118,73,38,2,4,12,5,7,15
1313,67,89,34,4,5,32,4,12,14
1311,84,89,45,4,5,30,7,6,13
1309,78,90,46,5,1,26,11,8,10
1805,82,103,40,6,4,24,5,3,12
1312,70,85,48,3,5,38,11,6,14
1310,78,89,35,4,1,31,6,11,9
1804,97,94,28,3,4,18,7,13,8
1765,80,96,48,2,2,23,5,8,5
1779,76,81,42,7,6,32,4,6,9
1781,77,93,37,5,2,18,6,4,10
1778,73,84,42,3,3,27,6,5,13
1780,103,77,36,5,1,14,5,6,13
437,106,35,45,6,0,15,9,8,25
422,96,58,38,11,2,6,8,4,12
1806,109,93,32,5,3,22,9,3,12
1807,97,96,31,8,1,17,3,9,13
438,98,43,45,2,2,22,6,11,10
773,68,118,35,3,4,22,4,5,11
774,57,87,44,7,6,23,8,11,16
771,60,79,55,5,0,33,6,7,10
772,75,101,43,3,3,24,8,6,7
767,66,121,30,2,10,35,3,3,9
768,72,78,66,4,2,23,7,20,14
417,73,56,38,8,4,23,2,16,23
416,95,54,46,5,2,20,8,4,12
769,63,110,41,9,2,21,7,8,10
419,96,55,40,3,3,17,5,10,14
770,71,85,60,5,6,29,5,3,5
421,84,57,37,8,2,17,3,10,13
415,48,0,36,5,4,16,0,15,14
436,88,48,37,3,2,14,7,10,7
420,88,42,38,8,3,14,3,18,18
418,112,46,29,7,2,21,6,7,16
433,102,41,42,9,1,14,5,17,13
1764,0,0,0,0,0,0,0,0,0
435,64,54,45,2,5,11,3,5,18
434,95,63,39,3,1,8,5,7,8
431,83,44,47,4,1,20,3,11,15
1761,75,87,50,8,4,21,11,5,5
1760,0,0,0,0,0,0,0,0,0
432,107,50,41,8,3,15,3,12,11
1757,0,0,0,0,0,0,0,0,0
1758,66,88,37,4,1,33,1,4,17
1762,94,77,42,4,1,22,2,8,17
1756,0,0,0,0,0,0,0,0,0
1777,70,98,40,9,2,25,48,6,12
1836,98,73,43,6,1,18,6,10,16
1763,83,84,32,3,1,25,9,1,14
1759,64,90,39,5,1,25,4,7,13
1775,72,81,51,1,7,35,9,5,10
1755,76,100,40,7,3,21,3,3,17
1774,77,83,55,6,1,29,3,4,8
1802,72,107,39,8,2,26,5,5,10
1776,75,93,39,2,3,19,7,10,11
1803,92,79,53,6,3,13,4,11,10
1797,71,83,45,5,2,25,8,7,6
1773,74,78,45,4,4,26,6,9,19
1800,71,119,42,5,5,20,5,5,10
1799,78,97,37,2,3,26,2,9,10
1796,89,91,39,5,5,16,3,13,5
1801,84,98,40,2,5,11,3,4,12
1798,94,90,43,2,0,17,6,8,5
1789,96,90,40,11,2,13,4,4,5
1792,97,87,45,3,0,17,3,10,9
1793,106,105,39,3,0,21,5,4,7
1791,73,101,33,5,4,26,3,7,10
1790,90,91,33,6,5,22,2,8,17
1794,85,102,39,3,3,16,6,9,11
1826,83,71,50,3,1,14,13,6,15
1795,71,124,37,3,1,22,3,9,6
1788,85,100,41,3,6,16,6,11,10
1787,0,0,0,0,0,0,0,0,0
1785,78,76,37,6,3,19,5,7,19
1782,86,109,37,4,6,15,2,11,5
1786,70,92,40,5,3,24,6,10,14
1835,97,67,37,3,0,9,10,6,11
1784,61,110,41,6,1,29,5,3,13
1783,89,90,35,6,2,17,7,3,13
2896,98,81,32,7,1,22,3,6,14
2894,93,80,37,6,0,21,3,5,15
1307,60,87,44,7,5,32,8,11,10
2895,105,76,31,5,5,24,3,1,10
763,74,101,32,4,5,21,4,6,12
762,75,84,43,4,3,20,4,5,9
780,50,99,47,3,8,33,3,7,9
778,81,79,50,3,5,30,10,9,10
1314,75,98,39,4,0,26,8,6,8
761,65,88,34,2,7,33,9,4,15
765,72,99,49,4,5,27,3,18,0
1754,78,90,32,6,5,23,3,6,16
1751,62,90,58,3,3,21,6,8,15
429,100,54,56,4,3,21,3,18,12
777,62,88,46,2,3,28,2,5,14
779,78,83,39,6,2,36,7,6,12
764,55,106,40,5,8,30,6,4,4
428,74,51,62,8,1,17,4,13,12
1753,87,80,34,2,3,21,0,16,27
1752,87,77,32,8,2,26,8,12,19
1750,86,81,38,7,0,15,7,9,11
430,99,52,59,5,2,13,6,8,11
766,70,90,50,5,8,24,6,1,11
427,105,42,43,6,0,13,7,6,11
1749,73,88,54,3,4,27,9,3,11
424,92,62,43,5,3,14,4,12,15
1746,83,78,35,3,5,24,5,4,11
1747,75,84,44,7,1,26,6,10,15
426,104,47,50,5,2,15,4,7,13
1744,78,86,40,3,5,32,6,6,7
1772,88,79,36,5,1,24,5,7,11
423,75,56,59,6,3,20,4,6,10
1745,81,73,41,7,2,37,5,8,9
425,83,67,36,2,3,12,9,10,10
1771,93,91,39,3,1,25,3,9,12
1748,85,86,34,6,5,22,6,15,7
1769,89,75,45,7,4,25,4,9,10
1768,93,86,43,4,3,22,3,3,8
1766,87,90,35,5,1,30,3,3,12
748,77,97,39,7,2,23,11,2,8
749,73,108,37,3,0,27,7,3,8
1770,84,84,42,1,3,19,5,7,11
1767,80,76,38,9,5,26,8,7,25
746,0,0,0,0,0,0,0,0,0
747,71,84,52,6,3,30,0,2,12
742,51,99,50,3,6,24,5,3,15
741,70,118,28,3,4,26,6,5,6
740,80,94,35,2,4,24,9,10,15
743,71,88,48,4,6,23,13,6,11
744,72,88,40,2,4,17,6,16,1
737,73,97,56,4,5,17,3,7,11
745,69,81,38,4,3,37,9,7,10
738,68,109,44,3,1,25,5,10,12
1318,80,115,46,3,2,24,4,1,7
736,64,97,41,6,5,22,4,3,11
1320,67,112,45,3,3,26,3,5,12
1319,72,89,48,1,4,23,5,4,14
1316,61,104,40,6,4,26,8,9,7
739,75,101,43,2,3,26,4,5,15
776,50,87,44,3,6,26,11,10,20
411,92,43,39,5,0,15,2,21,0
775,73,71,51,5,10,19,8,10,18
1317,56,116,37,6,7,26,8,3,10
414,74,46,50,16,4,17,6,12,14
413,94,60,49,4,3,12,4,9,12
1315,67,98,35,1,4,31,8,8,13
759,91,84,48,5,1,39,6,2,3
409,103,63,39,8,3,4,6,12,17
412,96,46,55,7,1,16,5,6,13
1308,74,82,46,3,2,38,4,8,10
760,58,115,53,4,2,30,5,4,9
755,56,89,46,10,2,30,8,8,13
410,96,41,43,3,1,14,5,16,5
758,67,100,42,5,3,31,4,6,11
757,74,100,46,2,5,31,5,6,4
756,67,91,54,3,3,27,11,13,11
754,69,85,36,6,3,28,10,5,18
751,50,109,48,7,7,30,8,2,5
753,73,104,40,6,7,18,10,10,9
752,73,101,47,0,2,34,4,2,15
750,67,103,34,4,10,34,5,7,3
1822,97,70,43,5,2,19,3,18,4
1823,100,77,42,2,2,16,3,7,11
1293,72,107,41,7,3,22,3,5,9
1821,89,80,45,8,1,13,3,13,14
1294,60,96,43,5,1,20,3,5,8
1289,0,0,0,0,0,0,0,0,0
1292,63,109,48,5,2,28,4,6,5
1290,64,116,42,6,3,38,6,5,7
1291,81,91,33,4,1,24,6,13,12
1304,72,94,41,5,2,21,7,7,6
1288,65,106,45,2,2,31,1,2,18
1306,69,101,40,9,3,25,7,2,10
1305,69,97,36,7,3,33,6,8,11
1295,67,117,45,3,2,31,6,6,8
2892,92,68,44,4,1,22,7,4,22
1301,72,87,49,6,4,24,5,4,8
1303,82,99,33,5,0,22,10,5,12
1824,117,68,45,5,0,21,4,2,7
1302,64,130,35,5,1,24,7,10,7
1300,85,78,50,3,3,29,2,5,7
2893,104,73,37,1,1,21,6,7,22
2889,99,69,40,4,2,24,9,7,15
2890,92,76,44,3,3,21,2,5,19
2891,106,59,38,4,5,28,5,5,10
1299,74,119,39,4,2,24,4,12,15
1297,72,98,24,5,7,27,7,9,10
1287,69,109,44,6,6,25,2,8,14
1296,90,87,45,7,3,18,5,10,12
1286,69,101,49,3,2,35,6,6,12
1818,0,0,0,0,0,0,0,0,0
1298,63,110,36,7,2,28,7,6,8
1817,119,66,25,2,7,18,6,7,17
1833,107,64,35,5,6,8,5,7,14
1820,74,95,36,5,2,18,4,9,11
1830,91,67,47,9,1,16,2,7,10
1819,104,79,40,3,6,11,1,5,16
1831,87,56,43,8,1,15,4,10,20
1816,97,73,41,6,10,17,2,8,12
1829,80,68,32,4,4,22,6,14,12
1832,97,45,45,10,1,17,1,8,13
1027,55,142,43,2,8,22,7,4,5
1026,68,126,45,5,3,27,4,3,6
1828,103,71,31,7,1,12,3,8,17
291,105,48,46,2,0,20,2,7,15
1025,48,110,46,4,4,34,6,3,11
834,83,92,31,5,0,21,0,3,12
290,90,53,42,4,1,13,5,6,14
1028,53,132,43,1,6,29,9,5,6
288,99,48,38,5,2,13,8,5,20
1815,104,84,28,4,1,16,6,3,18
289,93,38,40,1,2,10,4,6,12
286,90,47,50,8,3,10,6,11,8
1814,94,83,39,8,3,20,3,11,7
287,76,54,48,6,5,12,5,8,20
1811,99,63,45,9,6,9,6,3,6
1812,84,84,42,5,2,8,2,9,14
1813,106,71,31,9,1,13,3,6,8
1809,91,73,54,2,2,16,2,7,7
1810,68,80,41,4,2,14,7,9,16
1808,96,66,46,5,2,14,4,9,12
2307,83,99,32,5,1,20,2,3,10
2309,92,88,40,5,6,18,3,6,10
2314,90,89,50,8,1,12,10,16,8
602,155,20,22,6,0,10,3,7,14
603,122,24,36,11,0,6,3,14,15
2446,86,58,25,6,2,15,11,8,3
586,60,99,51,0,7,30,1,8,6
2445,75,71,23,9,2,15,3,1,14
984,66,124,42,1,3,18,6,4,5
597,62,116,33,2,1,37,2,9,5
994,74,99,35,5,3,25,5,3,8
601,144,32,23,7,0,12,2,11,11
1011,68,94,40,3,3,16,8,5,8
839,93,28,41,3,3,14,2,10,18
2251,75,106,35,5,2,30,4,4,11
2254,77,95,27,8,6,30,2,4,18
2313,89,98,43,7,4,18,4,3,4
2250,83,82,37,1,6,32,6,6,13
840,120,37,30,7,2,9,4,7,9
2256,61,91,42,5,2,37,7,6,10
2252,63,99,40,7,3,33,10,3,19
2444,76,48,31,9,1,15,7,5,15
2255,57,104,38,8,3,36,5,2,0
2310,79,79,55,4,1,31,7,8,15
2253,73,97,43,2,2,31,6,8,11
2248,74,98,42,8,3,25,6,7,6
2244,76,88,39,6,1,27,5,5,7
2245,67,107,38,2,0,26,4,8,13
2249,77,105,34,9,3,22,8,4,13
594,56,107,50,5,0,30,2,0,4
595,49,106,36,3,4,39,2,2,14
593,59,109,43,1,3,39,3,3,13
2443,80,51,23,9,3,19,3,18,14
2246,71,86,46,5,2,24,5,9,13
592,43,116,64,0,3,29,6,1,3
591,47,112,48,4,3,18,2,6,9
2247,74,101,48,3,5,25,7,2,8
2243,72,94,30,4,3,28,7,11,13
590,68,111,35,4,1,21,4,7,5
596,59,107,51,2,8,28,5,5,6
587,66,96,42,0,1,31,3,4,2
588,61,80,59,2,7,29,9,3,3
1010,63,98,35,5,3,26,2,5,12
589,58,113,37,3,4,19,7,3,8
1006,66,94,33,5,0,29,5,7,11
1008,91,86,27,2,2,17,4,6,5
1005,72,89,33,3,0,25,4,7,9
585,52,116,44,3,6,33,3,6,5
1007,73,93,35,2,1,20,3,6,6
1009,60,102,46,4,2,16,8,4,6
583,61,123,41,1,4,27,5,1,9
582,47,118,46,3,1,31,1,6,3
579,56,110,46,4,5,30,1,2,7
580,57,126,35,1,2,28,1,2,5
578,58,113,38,2,5,30,8,4,13
980,62,112,35,2,6,20,10,6,6
982,63,114,35,6,5,21,1,6,3
584,59,112,47,1,4,25,4,0,1
983,71,103,41,3,4,26,4,4,8
581,68,104,48,5,2,24,4,1,2
981,50,143,26,4,2,27,5,5,4
979,54,129,42,2,0,22,7,3,6
1001,0,0,0,0,0,0,0,0,0
1003,57,81,39,5,3,16,7,5,6
1004,73,98,35,3,2,23,4,7,15
976,61,114,43,0,3,23,5,7,9
1000,77,74,37,6,1,28,5,5,13
